customer_id,order_id,rating,feedback
1418,3252,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
375,2831,3,I am very pleased with the product's taste and freshness; it is of high quality.
1422,4122,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
267,1983,3,The product arrived damaged due to poor packaging.
1900,896,5,"The quality, taste, and freshness of the product were impressive."
1407,4327,4,Great value for the price; the quality and freshness are excellent.
1352,824,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1970,3404,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1889,2396,4,"The product was fresh and delicious, with a satisfactory expiration date."
889,982,1,"There was a mix-up with the delivery, and it took longer than expected."
1961,143,3,I loved the taste; it was fresh and had a long expiration date.
1806,2976,2,"There was a mix-up with the delivery, and it took longer than expected."
1285,2033,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
568,1676,5,Great value for the price; the quality and freshness are excellent.
529,1807,2,"The delivery was late, and the package was slightly damaged."
1786,2709,5,"The quality, taste, and freshness of the product were impressive."
1979,3015,4,Great value for the price; the quality and freshness are excellent.
863,1322,3,The taste of the product exceeded my expectations; very fresh and delicious.
348,1330,3,The product tastes great and the freshness is as described.
1199,3372,3,Great value for the price; the quality and freshness are excellent.
225,2994,4,"The courier was friendly, and the delivery arrived promptly."
1593,2704,3,The product arrived damaged due to poor packaging.
736,245,4,I loved the taste; it was fresh and had a long expiration date.
11,2856,2,The courier left the package at the wrong address.
932,4994,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
225,1965,4,"The courier was friendly, and the delivery arrived promptly."
1644,1168,2,"Good value for the money, but the freshness could be better."
1519,4483,3,The courier left the package at the wrong address.
1339,3561,4,I loved the taste; it was fresh and had a long expiration date.
1087,2061,4,"The product was fresh and delicious, with a satisfactory expiration date."
654,4947,4,I was impressed with the speedy delivery and careful packaging.
1404,669,1,The product arrived damaged due to poor packaging.
1191,2318,5,"The delivery was faster than expected, and the package was well protected."
212,2578,3,"The product was fresh and delicious, with a satisfactory expiration date."
1911,3491,4,I loved the taste; it was fresh and had a long expiration date.
128,1665,4,The product tastes great and the freshness is as described.
1350,1391,5,I loved the taste; it was fresh and had a long expiration date.
943,85,5,"The expiration date was far out, and the product tasted incredibly fresh."
1900,468,1,The courier left the package at the wrong address.
774,4464,1,"Good value for the money, but the freshness could be better."
1021,1516,4,"The courier was friendly, and the delivery arrived promptly."
1451,4418,3,The product tastes great and the freshness is as described.
947,4422,4,"The expiration date was far out, and the product tasted incredibly fresh."
942,432,5,"The expiration date was far out, and the product tasted incredibly fresh."
955,4657,2,"The taste was awful, and the product was not fresh at all."
908,1748,3,The product tastes great and the freshness is as described.
1812,3950,4,I am very pleased with the product's taste and freshness; it is of high quality.
376,2146,3,"The product was fresh and delicious, with a satisfactory expiration date."
551,1897,3,I loved the taste; it was fresh and had a long expiration date.
24,3487,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
695,2424,3,"The delivery was late, and the package was slightly damaged."
1569,916,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1419,3667,4,"The courier was friendly, and the delivery arrived promptly."
1383,4120,5,"The quality, taste, and freshness of the product were impressive."
1781,4737,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1763,3942,3,"Delivery was delayed, but the product arrived in good condition."
1088,4991,5,I was impressed with the speedy delivery and careful packaging.
512,3576,1,The courier left the package at the wrong address.
168,739,4,I was impressed with the speedy delivery and careful packaging.
263,4146,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1724,2009,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1945,1067,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1148,1258,4,I am very pleased with the product's taste and freshness; it is of high quality.
697,2650,5,The product tastes great and the freshness is as described.
1917,1951,1,The product is not as described; the taste was very disappointing and not fresh.
1799,663,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
392,2451,3,The courier left the package at the wrong address.
475,856,5,Excellent service! The package arrived on time and in perfect condition.
624,5,5,"The quality, taste, and freshness of the product were impressive."
313,2391,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
735,3481,5,Great value for the price; the quality and freshness are excellent.
